,name,address,city,tel
394,주공13단지경로당,노원구 상계동 647번지 ,노원구,없음
395,임광아파트경로당,노원구 상계동 694번지 ,노원구,없음
396,공릉1동경로당,노원구 공릉동 569-21번지 ,노원구,없음
397,하계7단지경로당,노원구 하계동 274번지 ,노원구,없음
398,하계5단지경로당,노원구 하계동 272번지 ,노원구,없음
399,중계마을경로당,노원구 중계동 산 104-32번지 ,노원구,없음
400,노원마을경로당,노원구 상계동 1184번지 ,노원구,없음
401,삼창아파트경로당,노원구 월계동 448-3번지 ,노원구,없음
402,공덕경로당,노원구 공릉동 513-54번지 ,노원구,없음
403,중계동부경로당,노원구 중계동 503번지 ,노원구,없음
404,행화경로당,마포구 아현동 625-98번지 ,마포구,없음
405,서림경로당,마포구 망원동 459-16번지 ,마포구,없음
406,중앙경로당,마포구 상암동 115-17번지 ,마포구,없음
407,동교동경로당,마포구 동교동 147-1번지 ,마포구,없음
408,연남동경로당,마포구 연남동 373-20번지 ,마포구,없음
409,염산경로당,마포구 염리동 9-237번지 ,마포구,없음
410,새마을경로당,"마포구 상암동 807,856번지 ",마포구,없음
411,마포동경로당,마포구 마포동 337-1번지 ,마포구,없음
412,진주아파트경로당,마포구 염리동 170-4번지 ,마포구,없음
413,홍문경로당,마포구 도화동 274번지 ,마포구,없음
414,동막경로당,마포구 신수동 85-66번지 ,마포구,없음
415,낙루경로당,마포구 중동 36-27번지 ,마포구,없음
416,성산시영@경로당,마포구 성산동 450번지 ,마포구,없음
417,대우경로당,마포구 성산동 450번지 ,마포구,없음
418,마포현대경로당,마포구 공덕동 188-108번지 ,마포구,없음
419,홍익경로당,마포구 서교동 359번지 ,마포구,없음
420,농바우경로당,마포구 상수동 327-10번지 ,마포구,없음
421,갈현베르빌아파트경로당,은평구 갈현동 465-12번지 ,은평구,없음
422,희우경로당,마포구 합정동 432-15번지 ,마포구,없음
423,우성아파트경로당,마포구 도화동 83번지 ,마포구,없음
424,공덕현대아파트경로당,마포구 공덕동 370-9번지 ,마포구,없음
425,상록아파트경로당,마포구 염리동 515-1번지 ,마포구,없음
426,수복경로당,마포구 신수동 101-17번지 ,마포구,없음
427,아현3경로당,마포구 아현동 640-12번지 ,마포구,없음
428,공덕1동경로당,마포구 공덕동 ,마포구,없음
429,신공덕동경로당,마포구 신공덕동 92-5번지 ,마포구,없음
430,도화경로당,마포구 도화동 2-16번지 ,마포구,없음
431,도일경로당,마포구 도화동 200-9번지 ,마포구,없음
432,대흥동제1경로당,마포구 대흥동 331번지 ,마포구,없음
433,염리동제1경로당,마포구 염리동 83-3번지 ,마포구,없음
434,염리동제2경로당,마포구 염리동 17-52번지 ,마포구,없음
435,송암경로당,마포구 염리동 ,마포구,없음
436,창전동 경로당,마포구 창전동 447번지 ,마포구,없음
437,상수경로당,마포구 상수동 123-1번지 ,마포구,없음
438,당인경로당,마포구 당인동 28-14번지 ,마포구,없음
439,송백경로당,마포구 망원동 496번지 ,마포구,없음
440,노고산경로당,마포구 노고산동 12-66번지 ,마포구,없음
441,무리울 새마을 경로당,마포구 성산동 산 41-2번지 ,마포구,없음
442,아현1경로당,마포구 아현동 ,마포구,없음
443,아현2경로당,마포구 아현동 666-2번지 ,마포구,없음
444,공덕2동제1경로당,마포구 공덕동 184-61번지 ,마포구,없음
445,신수경로당,마포구 신수동 168번지 ,마포구,없음
446,성산1동제1경로당,마포구 성산동 산 11-1번지 ,마포구,없음
447,화신경로당,마포구 대흥동 3-62번지 ,마포구,없음
448,합정동경로당,마포구 합정동 385-99번지 ,마포구,없음
449,금성경로당,마포구 망원동 236-2번지 ,마포구,없음
450,상암월드컵파크4단지@ 경로당,마포구 상암동 ,마포구,없음
451,마포경남아너스빌 경로당,마포구 신수동 456번지 ,마포구,없음
452,공덕2삼성래미안(아)경로당,마포구 공덕동 43번지 ,마포구,없음
453,신공덕삼성(아)제2 경로당,마포구 신공덕동 157번지 ,마포구,없음
454,신공덕2차삼성래미안 경로당,마포구 신공덕동 159번지 ,마포구,없음
455,신촌금호(아) 경로당,마포구 창전동 438번지 ,마포구,없음
456,신정경로당,마포구 상수동 108-9번지 ,마포구,없음
457,건영월드컵(아) 경로당,마포구 중동 393번지 ,마포구,없음
458,성산1차풍림(아) 경로당,마포구 성산동 600번지 ,마포구,없음
459,성산2차현대(아) 경로당,마포구 중동 40-12번지 ,마포구,없음
460,간데마을경로당,마포구 중동 58-18번지 ,마포구,없음
461,현대홈타운(아) 경로당,마포구 도화동 현대2차아파트 ,마포구,없음
462,동원월드타운 경로당,마포구 중동 395번지 ,마포구,없음
463,세양아파트 경로당,마포구 대흥동 802번지 ,마포구,없음
464,상암월드컵파크7단지@ 경로당,마포구 상암동 상암월드컵파크 7단지 ,마포구,없음
465,성산2차 e-편한세상 아파트 경로당,마포구 성산동 604번지 ,마포구,없음
466,상암월드컵파크5단지@ 경로당,마포구 상암동 상암 월드컵파크 5단지 ,마포구,없음
467,공덕2삼성래이안4차@ 경로당,마포구 공덕동 464번지 ,마포구,없음
468,상암월드컵파크6단지@ 경로당,마포구 상암동 상암월드컵파크 6단지 ,마포구,없음
469,연봉경로당,마포구 공덕동 4-86번지 ,마포구,없음
470,오칠경로당,마포구 망원동 57-140번지 ,마포구,없음
471,공덕한화꿈에그린@경로당,마포구 공덕동 460번지 ,마포구,없음
472,매봉 경로당,마포구 상암동 18-8번지 ,마포구,없음
473,코오롱하늘채@경로당,마포구 연남동 573번지 ,마포구,없음
474,신촌태영데시앙@경로당,마포구 창전동 439번지 ,마포구,없음
475,LG마포자이@,마포구 염리동 521번지 ,마포구,없음
476,강변현대홈타운@,마포구 현석동 222번지 ,마포구,없음
477,신공덕 삼성1차아파트 경로당,마포구 신공덕동 155번지 ,마포구,없음
478,감골경로당,마포구 아현동 625-5번지 ,마포구,없음
479,대주아파트경로당,마포구 망원동 499번지 ,마포구,없음
480,서교푸르지오(아)경로당,마포구 서교동 486번지 ,마포구,없음
481,연동경로당,마포구 연남동 223-91번지 ,마포구,없음
482,망원휴먼빌경로당,마포구 망원동 509번지 ,마포구,없음
483,삼성래미안 공덕3차아파트경로당,마포구 공덕동 457번지 ,마포구,없음
484,두산위브경로당,마포구 상수동 상수두산위브아파트 ,마포구,없음
485,신촌삼익아파트경로당,마포구 신수동 450번지 ,마포구,없음
486,공덕삼성경로당,마포구 공덕동 371번지 ,마포구,없음
487,쌍용황금아파트경로당,마포구 마포동 253번지 ,마포구,없음
488,현대홈타운2차임대아파트경로당,마포구 도화동 현대2차아파트 ,마포구,없음
489,태영아파트 201동 경로당,마포구 대흥동 ,마포구,없음
490,공덕삼성제2경로당,마포구 공덕동 371-1번지 ,마포구,없음
491,마포현대아파트경로당,마포구 현석동 200번지 ,마포구,없음
492,계룡아파트 경로당,마포구 중동 391번지 ,마포구,없음
493,마포중동현대아파트경로당,마포구 중동 392번지 ,마포구,없음
494,구룡경로당,마포구 상암동 739번지 ,마포구,없음
495,염리삼성제2경로당,마포구 염리동 519번지 ,마포구,없음
496,용강삼성래미안(아)경로당,마포구 용강동 380번지 ,마포구,없음
497,망원2차대림(아)경로당,마포구 망원동 497번지 ,마포구,없음
498,성산월드타운 대림아파트 경로당,마포구 성산동 601번지 ,마포구,없음
499,신공덕삼성3차(아) 경로당,마포구 신공덕동 161번지 ,마포구,없음
500,상암월드컵파크3단지@ 경로당,마포구 상암동 제2공구번지 ,마포구,없음
501,세양청마루@경로당,마포구 신수동 91번지 ,마포구,없음
502,대원칸타빌@경로당,마포구 신수동 ,마포구,없음
503,상암월드컵제2단지@경로당,마포구 상암동 ,마포구,없음
504,상암월드컵파크1단지@ 경로당,마포구 상암동 상암월드컵아파트 1단지 ,마포구,없음
505,신수현대(아)경로당,마포구 신수동 445-5번지 ,마포구,없음
506,쌈지경로당,"마포구 망원동 A동,B동 ",마포구,없음
507,백합경로당,마포구 성산동 595번지 ,마포구,없음
508,대흥중앙경로당,마포구 대흥동 34-19번지 ,마포구,없음
509,익수경로당,마포구 신수동 ,마포구,없음
510,연서경로당,마포구 연남동 ,마포구,없음
511,용정경로당,마포구 용강동 115-5번지 ,마포구,없음
512,중동청구아파트경로당,마포구 중동 390번지 ,마포구,없음
513,세교경로당,마포구 동교동 181-3번지 ,마포구,없음
514,신교경로당,마포구 서교동 ,마포구,없음
515,대흥동태영경로당,마포구 대흥동 660번지 ,마포구,없음
516,덕성경로당,마포구 신공덕동 139-120번지 ,마포구,없음
517,마포삼성아파트경로당,마포구 도화동 550번지 ,마포구,없음
518,양화진경로당,마포구 합정동 376-29번지 ,마포구,없음
519,마포삼성아파트경로당,마포구 창전동 437번지 ,마포구,없음
520,도화현대아파트경로당,마포구 도화동 357번지 ,마포구,없음
521,삼성아파트제2경로당,마포구 창전동 437-1번지 ,마포구,없음
522,토정(한강삼성@)경로당,마포구 토정동 138번지 ,마포구,없음
523,성원(아)경로당,마포구 신수동 190번지 ,마포구,없음
524,미원아파트2차경로당,마포구 망원동 433-9번지 ,마포구,없음
525,소양아파트경로당,마포구 도화동 547번지 ,마포구,없음
526,성미경로당,마포구 성산동 262-3번지 ,마포구,없음
527,망원2동제1경로당,마포구 망원동 436-1번지 ,마포구,없음
528,일신경로당,마포구 현석동 80번지 ,마포구,없음
529,샛터경로당,마포구 성산동 145-10번지 ,마포구,없음
530,용강경로당,마포구 용강동 95번지 ,마포구,없음
531,신정이펜하우스 3단지 경로당,양천구 신정동 ,양천구,없음
532,신정이펜하우스 1단지 경로당,양천구 신정동 ,양천구,없음
533,신정이펜하우스 4단지 경로당,양천구 신정동 ,양천구,없음
534,신정이펜하우스 5단지 경로당,양천구 신정동 ,양천구,없음
535,한신아파트 경로당,양천구 목동 ,양천구,없음
536,목동성원아파트 경로당,양천구 목동 ,양천구,없음
537,동방아파트 경로당,양천구 신월동 ,양천구,없음
538,수명산SK뷰 아파트 경로당,양천구 신월동 ,양천구,없음
539,양정 경로당,양천구 신정동 ,양천구,없음
540,목동2차우성아파트 우정경로당,양천구 신정동 ,양천구,없음
541,세종그랑시아(아) 경로당,양천구 목동 ,양천구,없음
542,신정뉴타운롯데캐슬,양천구 신월동 ,양천구,없음
543,뜨라네경로당,양천구 신월동 ,양천구,없음
544,동원데자뷰아파트 경로당(신월2동),양천구 신월동 장수마을2단지동원데쟈뷰아파트 ,양천구,없음
545,목1동 트라팰리스 경로당,양천구 목동 962-1번지 ,양천구,없음
546,신월4동 롯데캐슬아파트 경로당,양천구 신월동 1057번지 롯데캐슬아파트 ,양천구,없음
547,신정이펜하우스 2단지 경로당,양천구 신정동 ,양천구,없음
548,신대경로당,양천구 신월동 136-13번지 ,양천구,없음
549,월성경로당,양천구 신월동 119번지 ,양천구,없음
550,월드메르디앙 3차아파트 경로당,양천구 목동 947번지 ,양천구,없음
551,중앙경로당,양천구 신월동 509-14번지 ,양천구,없음
552,보람아파트 경로당,양천구 신정동 ,양천구,없음
553,신월5동 수명산 롯데캐슬(아)경로당,양천구 신월동 수명산롯데캐슬 ,양천구,없음
554,목동아파트11단지 경로당,양천구 신정동 325번지 ,양천구,없음
555,목동아파트12단지 경로당,양천구 신정동 326번지 ,양천구,없음
556,오금 경로당,양천구 신정동 190-2번지 ,양천구,없음
557,양천아파트 경로당,양천구 신정동 ,양천구,없음
